group_id,retailer,retailer_sku,brand,product_name,price,uom,pack_coverage,promo_price,in_stock,collected_on,data_source,url,specs
G0076,floor_and_decor,FL-287480,Nova,Ivory Marble Look,3.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=5;finish_tile=matte;rectified=no;look=marble;thickness_mm=9
G0076,home_depot,HO-518437,Home Decorators Collection,Ivory Marble Look,63.98,per_case,13.89,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=5;finish_tile=matte;rectified=no;look=marble;thickness_mm=9
G0076,lowes,LO-584277,Satori,Ivory Marble Look,4.09,per_sq_ft,,3.09,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=5;finish_tile=matte;rectified=no;look=marble;thickness_mm=9
G0077,floor_and_decor,FL-134160,Salerno,Calacatta Large Format,1.89,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=3;finish_tile=matte;rectified=yes;look=concrete;thickness_mm=8
G0077,home_depot,HO-443546,TrafficMaster,Calacatta Large Format,39.98,per_case,16.79,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=3;finish_tile=matte;rectified=yes;look=concrete;thickness_mm=8
G0077,lowes,LO-316340,Style Selections,Calacatta Large Format,5.99,per_tile,2.6667,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=5;finish_tile=matte;rectified=yes;look=concrete;thickness_mm=8
G0078,floor_and_decor,FL-822660,Sonoma,Driftwood Outdoor Paver,1.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=4;finish_tile=polished;rectified=no;look=wood;thickness_mm=10
G0078,home_depot,HO-193284,TrafficMaster,Driftwood Outdoor Paver,1.29,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=4;finish_tile=polished;rectified=no;look=wood;thickness_mm=10
G0078,lowes,LO-404674,allen + roth,Driftwood Outdoor Paver,1.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=4;finish_tile=polished;rectified=no;look=stone;thickness_mm=10
G0079,floor_and_decor,FL-167659,Nova,Westbury Wood Look Plank,3.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=4;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0079,home_depot,HO-628767,Home Decorators Collection,Westbury Wood Look Plank,82.98,per_case,16.62,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=4;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0079,lowes,LO-101951,Satori,Westbury Wood Look Plank,13.97,per_tile,2.6667,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=4;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0080,floor_and_decor,FL-970238,Nova,Amber Ridge Concrete Look,4.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=3;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=20
G0080,home_depot,HO-707167,TrafficMaster,Amber Ridge Concrete Look,5.39,per_sq_ft,,4.39,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=3;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=20
G0080,lowes,LO-264992,Satori,Amber Ridge Concrete Look,5.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=3;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=20
G0081,floor_and_decor,FL-749983,MSI,Millbrook Outdoor Paver,5.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=terrazzo;thickness_mm=9
G0081,home_depot,HO-944964,MSI,Millbrook Outdoor Paver,6.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=terrazzo;thickness_mm=9
G0081,lowes,LO-836354,MSI,Millbrook Outdoor Paver,6.09,per_tile,1,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=terrazzo;thickness_mm=9
G0082,floor_and_decor,FL-820282,Sonoma,Stonehaven Concrete Look,4.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=3;finish_tile=polished;rectified=yes;look=stone;thickness_mm=8
G0082,home_depot,HO-411128,Home Decorators Collection,Stonehaven Concrete Look,99.98,per_case,16.96,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=3;finish_tile=polished;rectified=yes;look=stone;thickness_mm=8
G0082,lowes,LO-592958,allen + roth,Stonehaven Concrete Look,5.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=3;finish_tile=polished;rectified=yes;look=terrazzo;thickness_mm=8
G0083,floor_and_decor,FL-497360,Founders,Westbury Large Format,2.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x24;pei_rating=3;finish_tile=textured;rectified=yes;look=stone;thickness_mm=8
G0083,home_depot,HO-627967,TrafficMaster,Westbury Large Format,2.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x24;pei_rating=3;finish_tile=polished;rectified=yes;look=stone;thickness_mm=8
G0083,lowes,LO-960362,Style Selections,Westbury Large Format,2.69,per_sq_ft,,2.39,no,2026-08-14,seed_estimate,,material=porcelain;size_in=24x24;pei_rating=3;finish_tile=textured;rectified=yes;look=stone;thickness_mm=8
G0084,floor_and_decor,FL-499016,Founders,Slate Creek Marble Look,2.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=matte;rectified=yes;look=stone;thickness_mm=9
G0084,home_depot,HO-723965,Home Decorators Collection,Slate Creek Marble Look,65.98,per_case,21.57,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=matte;rectified=yes;look=stone;thickness_mm=9
G0084,lowes,LO-762971,allen + roth,Slate Creek Marble Look,2.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x24;pei_rating=3;finish_tile=matte;rectified=yes;look=stone;thickness_mm=9
G0085,floor_and_decor,FL-190683,MSI,Westbury Large Format,4.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x48;pei_rating=4;finish_tile=matte;rectified=yes;look=marble;thickness_mm=20
G0085,home_depot,HO-744884,MSI,Westbury Large Format,82.97,per_case,17.11,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x48;pei_rating=4;finish_tile=matte;rectified=yes;look=marble;thickness_mm=20
G0085,lowes,LO-850293,MSI,Westbury Large Format,35.98,per_tile,8,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x48;pei_rating=4;finish_tile=matte;rectified=yes;look=marble;thickness_mm=20
G0086,floor_and_decor,FL-592537,Salerno,Saxony Outdoor Paver,5.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=4;finish_tile=polished;rectified=no;look=concrete;thickness_mm=8
G0086,home_depot,HO-702763,TrafficMaster,Saxony Outdoor Paver,88.97,per_case,13.62,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=4;finish_tile=polished;rectified=no;look=concrete;thickness_mm=20
G0086,lowes,LO-725730,Style Selections,Saxony Outdoor Paver,13.98,per_tile,2.25,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=4;finish_tile=polished;rectified=no;look=concrete;thickness_mm=8
G0087,floor_and_decor,FL-686801,Nova,Espresso Outdoor Paver,1.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=3;finish_tile=matte;rectified=no;look=marble;thickness_mm=8
G0087,home_depot,HO-725312,TrafficMaster,Espresso Outdoor Paver,38.99,per_case,19.98,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=3;finish_tile=polished;rectified=no;look=marble;thickness_mm=8
G0087,lowes,LO-348603,Satori,Espresso Outdoor Paver,1.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=8x48;pei_rating=3;finish_tile=matte;rectified=no;look=marble;thickness_mm=8
G0088,floor_and_decor,FL-810576,Salerno,Copperfield Outdoor Paver,3.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=marble;thickness_mm=20
G0088,home_depot,HO-339400,TrafficMaster,Copperfield Outdoor Paver,4.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=marble;thickness_mm=20
G0088,lowes,LO-304230,Style Selections,Copperfield Outdoor Paver,4.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x24;pei_rating=5;finish_tile=textured;rectified=yes;look=marble;thickness_mm=20
G0089,floor_and_decor,FL-967388,Nova,Hillcrest Concrete Look,4.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x24;pei_rating=3;finish_tile=polished;rectified=yes;look=wood;thickness_mm=20
G0089,home_depot,HO-463985,TrafficMaster,Hillcrest Concrete Look,90.98,per_case,14.13,,no,2026-08-14,seed_estimate,,material=porcelain;size_in=24x24;pei_rating=3;finish_tile=polished;rectified=yes;look=wood;thickness_mm=20
G0089,lowes,LO-666777,allen + roth,Hillcrest Concrete Look,5.79,per_sq_ft,,4.99,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x24;pei_rating=3;finish_tile=textured;rectified=yes;look=wood;thickness_mm=20
G0090,floor_and_decor,FL-137747,Sonoma,Hillcrest Concrete Look,1.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x24;pei_rating=4;finish_tile=textured;rectified=yes;look=marble;thickness_mm=8
G0090,home_depot,HO-931478,Home Decorators Collection,Hillcrest Concrete Look,1.59,per_sq_ft,,1.49,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x24;pei_rating=4;finish_tile=textured;rectified=yes;look=marble;thickness_mm=9
G0090,lowes,LO-489016,Style Selections,Hillcrest Concrete Look,1.39,per_tile,1,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x24;pei_rating=4;finish_tile=textured;rectified=yes;look=marble;thickness_mm=8
G0091,floor_and_decor,FL-463344,Nova,Ashford Marble Look,3.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=textured;rectified=no;look=concrete;thickness_mm=8
G0091,home_depot,HO-968048,Home Decorators Collection,Ashford Marble Look,74.99,per_case,20.03,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=textured;rectified=no;look=concrete;thickness_mm=20
G0091,lowes,LO-420982,allen + roth,Ashford Marble Look,3.89,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=textured;rectified=yes;look=concrete;thickness_mm=8
G0092,floor_and_decor,FL-633421,Sonoma,Riverbend Marble Look,5.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=5;finish_tile=textured;rectified=no;look=marble;thickness_mm=10
G0092,home_depot,HO-104047,Home Decorators Collection,Riverbend Marble Look,7.19,per_sq_ft,,6.29,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=5;finish_tile=textured;rectified=no;look=marble;thickness_mm=10
G0093,floor_and_decor,FL-829289,Founders,Barnwood Outdoor Paver,2.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=4;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0093,home_depot,HO-973389,TrafficMaster,Barnwood Outdoor Paver,52.98,per_case,20.48,,no,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=4;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=10
G0093,lowes,LO-412937,Satori,Barnwood Outdoor Paver,2.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=4;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=10
G0094,floor_and_decor,FL-528904,Sonoma,Pearl Outdoor Paver,5.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=3;finish_tile=textured;rectified=no;look=stone;thickness_mm=8
G0094,home_depot,HO-543282,Home Decorators Collection,Pearl Outdoor Paver,124.98,per_case,18.49,104.98,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=3;finish_tile=textured;rectified=no;look=stone;thickness_mm=8
G0095,floor_and_decor,FL-378524,Sonoma,Bergamo Wood Look Plank,5.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=textured;rectified=no;look=concrete;thickness_mm=10
G0095,home_depot,HO-585133,TrafficMaster,Bergamo Wood Look Plank,7.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=textured;rectified=no;look=concrete;thickness_mm=10
G0095,lowes,LO-802782,Satori,Bergamo Wood Look Plank,7.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=textured;rectified=no;look=concrete;thickness_mm=10
G0096,floor_and_decor,FL-159016,Founders,Nordic Outdoor Paver,5.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=matte;rectified=no;look=marble;thickness_mm=8
G0096,home_depot,HO-627872,TrafficMaster,Nordic Outdoor Paver,95.97,per_case,17.16,79.97,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=matte;rectified=no;look=marble;thickness_mm=8
G0096,lowes,LO-143224,Satori,Nordic Outdoor Paver,5.89,per_sq_ft,,,no,2026-08-14,seed_estimate,,material=porcelain;size_in=18x18;pei_rating=3;finish_tile=matte;rectified=no;look=marble;thickness_mm=8
G0097,floor_and_decor,FL-654785,Salerno,Dunmore Marble Look,4.29,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x36;pei_rating=3;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0097,home_depot,HO-155453,Home Decorators Collection,Dunmore Marble Look,90.99,per_case,18.95,82.97,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x36;pei_rating=3;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0097,lowes,LO-765506,Style Selections,Dunmore Marble Look,5.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=6x36;pei_rating=3;finish_tile=textured;rectified=no;look=terrazzo;thickness_mm=8
G0098,floor_and_decor,FL-634217,Nova,Alabaster Marble Look,2.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=5;finish_tile=textured;rectified=no;look=stone;thickness_mm=10
G0098,home_depot,HO-191839,TrafficMaster,Alabaster Marble Look,45.99,per_case,12.62,39.99,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=5;finish_tile=polished;rectified=no;look=stone;thickness_mm=10
G0098,lowes,LO-546691,Satori,Alabaster Marble Look,3.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x24;pei_rating=5;finish_tile=textured;rectified=no;look=stone;thickness_mm=10
G0099,floor_and_decor,FL-849679,Emser,Chelsea Marble Look,1.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=terrazzo;thickness_mm=10
G0099,home_depot,HO-619166,Emser,Chelsea Marble Look,21.98,per_case,13.2,17.98,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=terrazzo;thickness_mm=10
G0099,lowes,LO-816908,Emser,Chelsea Marble Look,1.59,per_tile,1,1.39,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=12x12;pei_rating=5;finish_tile=textured;rectified=yes;look=terrazzo;thickness_mm=10
G0100,floor_and_decor,FL-470888,Nova,Copperfield Concrete Look,2.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x48;pei_rating=5;finish_tile=matte;rectified=no;look=stone;thickness_mm=10
G0100,lowes,LO-365797,Style Selections,Copperfield Concrete Look,3.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=24x48;pei_rating=5;finish_tile=matte;rectified=no;look=stone;thickness_mm=10
G0101,floor_and_decor,FL-493876,Nova,Windsor Subway Tile,2.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=2;finish_tile=crackle;look=wood
G0101,home_depot,HO-657680,Daltile,Windsor Subway Tile,44.97,per_case,13.59,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=3x6;pei_rating=2;finish_tile=crackle;look=wood
G0101,lowes,LO-571931,Style Selections,Windsor Subway Tile,3.49,per_tile,1,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=2;finish_tile=crackle;look=wood
G0102,floor_and_decor,FL-750476,Salerno,Bayside Subway Tile,1.79,per_sq_ft,,1.49,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;pei_rating=1;finish_tile=crackle;look=wood
G0102,home_depot,HO-966048,Daltile,Bayside Subway Tile,2.09,per_sq_ft,,1.89,no,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;pei_rating=1;finish_tile=crackle;look=wood
G0102,lowes,LO-156984,Style Selections,Bayside Subway Tile,0.69,per_tile,0.3333,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;pei_rating=1;finish_tile=crackle;look=wood
G0103,floor_and_decor,FL-973756,MSI,Barnwood Field Tile,2.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;pei_rating=3;finish_tile=matte;look=wood
G0103,home_depot,HO-843619,MSI,Barnwood Field Tile,2.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;pei_rating=3;finish_tile=matte;look=wood
G0103,lowes,LO-421186,MSI,Barnwood Field Tile,0.79,per_tile,0.3333,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;pei_rating=3;finish_tile=matte;look=wood
G0104,floor_and_decor,FL-720813,Nova,Bianco Subway Tile,0.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=glossy;look=stone
G0104,home_depot,HO-242618,TrafficMaster,Bianco Subway Tile,1.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=glossy;look=stone
G0104,lowes,LO-336423,Satori,Bianco Subway Tile,0.59,per_tile,0.5556,0.59,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=matte;look=stone
G0105,floor_and_decor,FL-346474,Nova,Pembroke Subway Tile,1.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=crackle;look=solid
G0105,home_depot,HO-877096,Daltile,Pembroke Subway Tile,33.99,per_case,15.73,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=crackle;look=solid
G0105,lowes,LO-889947,Style Selections,Pembroke Subway Tile,1.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=crackle;look=wood
G0106,floor_and_decor,FL-451935,Nova,Calacatta Field Tile,2.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=4;finish_tile=glossy;look=stone
G0106,home_depot,HO-969100,Daltile,Calacatta Field Tile,2.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=4;finish_tile=glossy;look=wood
G0106,lowes,LO-375042,Style Selections,Calacatta Field Tile,2.79,per_tile,1,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=4;finish_tile=glossy;look=stone
G0107,floor_and_decor,FL-944024,Salerno,Havana Floor Ceramic,0.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;pei_rating=3;finish_tile=glossy;look=wood
G0107,home_depot,HO-505275,TrafficMaster,Havana Floor Ceramic,17.97,per_case,14.64,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;pei_rating=3;finish_tile=glossy;look=stone
G0107,lowes,LO-341141,Style Selections,Havana Floor Ceramic,1.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;pei_rating=3;finish_tile=glossy;look=wood
G0108,floor_and_decor,FL-112537,MSI,Sundance Floor Ceramic,0.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;pei_rating=2;finish_tile=glossy;look=solid
G0108,lowes,LO-479861,MSI,Sundance Floor Ceramic,1.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;pei_rating=2;finish_tile=glossy;look=solid
G0109,floor_and_decor,FL-876510,Salerno,Slate Creek Subway Tile,1.29,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=1;finish_tile=matte;look=stone
G0109,home_depot,HO-671603,Daltile,Slate Creek Subway Tile,1.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=matte;look=stone
G0109,lowes,LO-960993,Style Selections,Slate Creek Subway Tile,1.49,per_sq_ft,,,no,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=1;finish_tile=crackle;look=stone
G0110,floor_and_decor,FL-269888,Salerno,Meridian Subway Tile,2.99,per_sq_ft,,2.39,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=1;finish_tile=glossy;look=stone
G0110,home_depot,HO-454544,Daltile,Meridian Subway Tile,3.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=1;finish_tile=glossy;look=stone
G0110,lowes,LO-409198,Satori,Meridian Subway Tile,3.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=6x24;pei_rating=1;finish_tile=glossy;look=stone
G0111,floor_and_decor,FL-562013,Salerno,Autumn Hollow Floor Ceramic,0.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=crackle;look=stone
G0111,home_depot,HO-795035,Daltile,Autumn Hollow Floor Ceramic,0.89,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=crackle;look=wood
G0111,lowes,LO-460662,Satori,Autumn Hollow Floor Ceramic,0.89,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=2;finish_tile=crackle;look=stone
G0112,floor_and_decor,FL-644280,Salerno,Barnwood Field Tile,1.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=matte;look=wood
G0112,home_depot,HO-766098,Daltile,Barnwood Field Tile,20.97,per_case,11.86,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=matte;look=solid
G0112,lowes,LO-726518,Style Selections,Barnwood Field Tile,1.79,per_tile,1,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=12x12;pei_rating=4;finish_tile=matte;look=wood
G0113,floor_and_decor,FL-607875,MSI,Autumn Hollow Subway Tile,1.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=crackle;look=wood
G0113,home_depot,HO-440457,MSI,Autumn Hollow Subway Tile,25.98,per_case,14.38,23.97,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=crackle;look=wood
G0113,lowes,LO-210731,MSI,Autumn Hollow Subway Tile,1.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=8x10;pei_rating=1;finish_tile=crackle;look=wood
G0114,floor_and_decor,FL-655954,Nova,Kingsport Floor Ceramic,2.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=3x6;pei_rating=4;finish_tile=crackle;look=stone
G0114,home_depot,HO-476479,TrafficMaster,Kingsport Floor Ceramic,34.98,per_case,12.61,30.99,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=3x6;pei_rating=4;finish_tile=crackle;look=stone
G0114,lowes,LO-818085,Satori,Kingsport Floor Ceramic,0.39,per_tile,0.125,0.29,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=3x6;pei_rating=4;finish_tile=crackle;look=stone
G0115,floor_and_decor,FL-361811,Emser,Kingsport Quartzite,5.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=slate;size_in=12x24;finish_tile=polished;stone_grade=standard;thickness_mm=15
G0115,home_depot,HO-937428,Emser,Kingsport Quartzite,93.98,per_case,15.94,,yes,2026-08-14,seed_estimate,,material=slate;size_in=12x24;finish_tile=polished;stone_grade=standard;thickness_mm=15
G0115,lowes,LO-281267,Emser,Kingsport Quartzite,6.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=slate;size_in=12x24;finish_tile=polished;stone_grade=standard;thickness_mm=15
G0116,floor_and_decor,FL-638524,Founders,Greystone Limestone,9.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=6x12;finish_tile=polished;stone_grade=standard;thickness_mm=15
G0116,home_depot,HO-480703,Home Decorators Collection,Greystone Limestone,109.98,per_case,9.51,84.99,yes,2026-08-14,seed_estimate,,material=limestone;size_in=6x12;finish_tile=tumbled;stone_grade=standard;thickness_mm=15
G0117,floor_and_decor,FL-842843,Emser,Alabaster Marble,12.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=18x18;finish_tile=brushed;stone_grade=premium;thickness_mm=12
G0117,home_depot,HO-923177,Emser,Alabaster Marble,119.98,per_case,8.19,,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=18x18;finish_tile=brushed;stone_grade=premium;thickness_mm=12
G0117,lowes,LO-732944,Emser,Alabaster Marble,31.98,per_tile,2.25,27.98,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=18x18;finish_tile=brushed;stone_grade=premium;thickness_mm=12
G0118,floor_and_decor,FL-969812,Emser,Driftwood Quartzite,9.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=18x18;finish_tile=polished;stone_grade=premium;thickness_mm=10
G0118,home_depot,HO-978861,Emser,Driftwood Quartzite,119.98,per_case,11.73,94.98,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=18x18;finish_tile=polished;stone_grade=premium;thickness_mm=10
