basis,source_doc,source_page,source_url,statement,period_label,period_end,period_type,section,line_item,value,unit,is_subtotal,is_comparative,order_index,note
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,10.  Gas Storage Obligations,Obligations to deliver natural gas,8.0,bcf,0,1,14,narrative; fiscal 2027 to fiscal 2028
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,10.  Gas Storage Obligations,Estimated borrowing rate for a similar liability used to discount gas storage obligations,5.9,pct,0,0,15,narrative
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,10.  Gas Storage Obligations,Estimated borrowing rate for a similar liability used to discount gas storage obligations,6.95,pct,0,1,16,narrative
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2025-04-01,instant,11.  Decommissioning Obligations,"Balance, beginning of the year",5.2,usd_millions,1,0,17,"roll-forward opens from prior-year 'Total decommissioning obligations' (5.2), not 'Balance, end of the year' (5.0); "
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2024-04-01,instant,11.  Decommissioning Obligations,"Balance, beginning of the year",6.8,usd_millions,1,1,18,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,FY,11.  Decommissioning Obligations,Accretion,0.4,usd_millions,0,0,19,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,FY,11.  Decommissioning Obligations,Accretion,0.6,usd_millions,0,1,20,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,FY,11.  Decommissioning Obligations,Changes in estimate,0.9,usd_millions,0,0,21,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,FY,11.  Decommissioning Obligations,Changes in estimate,-0.1,usd_millions,0,1,22,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,FY,11.  Decommissioning Obligations,Additions,0.0,usd_millions,0,0,23,printed_dash_zero
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,FY,11.  Decommissioning Obligations,Additions,0.1,usd_millions,0,1,24,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,FY,11.  Decommissioning Obligations,Settlements,-0.1,usd_millions,0,0,25,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,FY,11.  Decommissioning Obligations,Settlements,-2.0,usd_millions,0,1,26,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,FY,11.  Decommissioning Obligations,Foreign currency translation adjustments,0.0,usd_millions,0,0,27,printed_dash_zero
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,FY,11.  Decommissioning Obligations,Foreign currency translation adjustments,-0.2,usd_millions,0,1,28,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,Total decommissioning obligations,6.4,usd_millions,1,0,29,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,Total decommissioning obligations,5.2,usd_millions,1,1,30,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,Portion classified as current,0.0,usd_millions,0,0,31,printed_dash_zero
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,Portion classified as current,-0.2,usd_millions,0,1,32,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,"Balance, end of the year",6.4,usd_millions,1,0,33,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,"Balance, end of the year",5.0,usd_millions,1,1,34,
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,Estimated undiscounted cash flows required to settle our decommissioning obligations,253.4,usd_millions,0,0,35,narrative; approximately
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,Estimated undiscounted cash flows required to settle our decommissioning obligations,258.2,usd_millions,0,1,36,narrative; approximately
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,Discount rate applied to estimated decommissioning cash flows,7.3,pct,0,0,37,narrative
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,Discount rate applied to estimated decommissioning cash flows,8.2,pct,0,1,38,narrative
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,Estimated liability,6.4,usd_millions,0,0,39,narrative
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,Estimated liability,5.2,usd_millions,0,1,40,"narrative; narrative uses total 5.2, balance sheet long-term is 5.0"
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2026,2026-03-31,instant,11.  Decommissioning Obligations,Expected timing of payment for settlement of the obligations,54,count,0,0,41,narrative; years
business_100,4064735,26,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=26,note_other,FY2025,2025-03-31,instant,11.  Decommissioning Obligations,Expected timing of payment for settlement of the obligations,55,count,0,1,42,narrative; years
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Take-or-Pay contract revenue - U.S.,204.9,usd_millions,0,0,43,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Take-or-Pay contract revenue - U.S.,163.3,usd_millions,0,1,44,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Take-or-Pay contract revenue - Canada,28.7,usd_millions,0,0,45,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Take-or-Pay contract revenue - Canada,21.7,usd_millions,0,1,46,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Short-term Storage service revenue - U.S.,60.3,usd_millions,0,0,47,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Short-term Storage service revenue - U.S.,77.7,usd_millions,0,1,48,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Short-term Storage service revenue - Canada,94.6,usd_millions,0,0,49,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Short-term Storage service revenue - Canada,104.1,usd_millions,0,1,50,revenue type printed as a stub heading with 'U.S.'/'Canada' sub-rows; combined here as 'type - geography'
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Total Fee-for-Service revenue from contracts with customers,388.5,usd_millions,1,0,51,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"The following table summarizes the Business' Fee-for-Service revenue earned from contracts with customers, by geographic area:",Total Fee-for-Service revenue from contracts with customers,366.8,usd_millions,1,1,52,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:",Retail realized optimization,9.8,usd_millions,0,0,53,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:",Retail realized optimization,16.7,usd_millions,0,1,54,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:",Storage realized optimization,69.0,usd_millions,0,0,55,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:",Storage realized optimization,39.9,usd_millions,0,1,56,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:","Realized optimization, net",78.8,usd_millions,1,0,57,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:","Realized optimization, net",56.6,usd_millions,1,1,58,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:",Retail unrealized optimization gains (losses),1.9,usd_millions,0,0,59,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:",Retail unrealized optimization gains (losses),-3.5,usd_millions,0,1,60,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:",Storage unrealized optimization gains (losses),10.2,usd_millions,0,0,61,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:",Storage unrealized optimization gains (losses),-4.6,usd_millions,0,1,62,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:","Unrealized optimization gains (losses), net",12.1,usd_millions,1,0,63,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:","Unrealized optimization gains (losses), net",-8.1,usd_millions,1,1,64,
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,FY,"Optimization, net consists of the following:",[uncaptioned total row],90.9,usd_millions,1,0,65,"no caption printed for this total row; equals income-statement 'Optimization, net'"
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,FY,"Optimization, net consists of the following:",[uncaptioned total row],48.5,usd_millions,1,1,66,"no caption printed for this total row; equals income-statement 'Optimization, net'"
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,instant,13.  Revenues and Contract Assets and Liabilities,Trade and accrued receivables related to Take-or-Pay and Short-term Storage service contracts with customers,33.7,usd_millions,0,0,67,narrative
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,instant,13.  Revenues and Contract Assets and Liabilities,Trade and accrued receivables related to Take-or-Pay and Short-term Storage service contracts with customers,36.9,usd_millions,0,1,68,narrative
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2026,2026-03-31,instant,13.  Revenues and Contract Assets and Liabilities,Deferred revenue related to Fee-for-Service contracts with customers,0.1,usd_millions,0,0,69,narrative
business_100,4064735,27,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=27,note_revenue,FY2025,2025-03-31,instant,13.  Revenues and Contract Assets and Liabilities,Deferred revenue related to Fee-for-Service contracts with customers,1.2,usd_millions,0,1,70,narrative; balance sheet 'Deferred revenue' is 1.4 at 2025-03-31 and 0.3 at 2026-03-31
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Fuel and electricity,10.5,usd_millions,0,0,71,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Fuel and electricity,11.0,usd_millions,0,1,72,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Salaries and benefits,10.5,usd_millions,0,0,73,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Salaries and benefits,9.9,usd_millions,0,1,74,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Property taxes,9.0,usd_millions,0,0,75,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Property taxes,7.6,usd_millions,0,1,76,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Land rental costs,7.7,usd_millions,0,0,77,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Land rental costs,6.5,usd_millions,0,1,78,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Maintenance,7.2,usd_millions,0,0,79,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Maintenance,6.7,usd_millions,0,1,80,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,General operating costs,6.1,usd_millions,0,0,81,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,General operating costs,7.7,usd_millions,0,1,82,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Unrealized electricity contracts,-0.2,usd_millions,0,0,83,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Unrealized electricity contracts,0.1,usd_millions,0,1,84,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Total operating,50.8,usd_millions,1,0,85,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Total operating,49.5,usd_millions,1,1,86,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,Operating expenses consist of the following:,Loss from realized portions of electricity contracts included in fuel and electricity,-0.2,usd_millions,0,0,87,narrative; printed as '$0.2 million loss'; sign applied
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,Operating expenses consist of the following:,Loss from realized portions of electricity contracts included in fuel and electricity,-0.6,usd_millions,0,1,88,narrative; printed as '$0.6 million loss'; sign applied
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,General and administrative expenses consist of the following:,Compensation costs,14.5,usd_millions,0,0,89,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,General and administrative expenses consist of the following:,Compensation costs,17.3,usd_millions,0,1,90,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,General and administrative expenses consist of the following:,"General costs, including office and IT costs",2.7,usd_millions,0,0,91,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,General and administrative expenses consist of the following:,"General costs, including office and IT costs",2.4,usd_millions,0,1,92,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,General and administrative expenses consist of the following:,"Legal, audit, consulting and regulatory costs",5.0,usd_millions,0,0,93,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,General and administrative expenses consist of the following:,"Legal, audit, consulting and regulatory costs",4.5,usd_millions,0,1,94,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2026,2026-03-31,FY,General and administrative expenses consist of the following:,Total general and administrative,22.2,usd_millions,1,0,95,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_other,FY2025,2025-03-31,FY,General and administrative expenses consist of the following:,Total general and administrative,24.2,usd_millions,1,1,96,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_debt,FY2026,2026-03-31,FY,Financing costs consist of the following:,Term loan interest,86.0,usd_millions,0,0,97,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_debt,FY2025,2025-03-31,FY,Financing costs consist of the following:,Term loan interest,74.4,usd_millions,0,1,98,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_debt,FY2026,2026-03-31,FY,Financing costs consist of the following:,Revolving credit facility interest,3.8,usd_millions,0,0,99,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_debt,FY2025,2025-03-31,FY,Financing costs consist of the following:,Revolving credit facility interest,4.1,usd_millions,0,1,100,
business_100,4064735,28,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=28,note_debt,FY2026,2026-03-31,FY,Financing costs consist of the following:,Deferred financing costs,7.3,usd_millions,0,0,101,
